ID,District,ProjectStartDate,ProposedDateOfCompletion,ProjectID,ProjectID2,ApartmentType,ApartmentCarpetArea,ApartmentNumber,BookedApartment,percentage booked,CreatedOn,AreaOfExclusiveVeranda,AreaOfExclusiveBalcony,AreaOfExclusiveOpenTerrace,ShareOfCommonArea,TotalArea,ApartmentTypeDD,AreaOfExternalWall,Internal Roads & Footpaths,Visitors Parking,"Water conservation, Rain water harvesting",Energy Management,Fire protection and Fire safety requirements,"Electrical meter room, Sub-station, Receiving station",Aggregate area of recreational open space,Open parking,Water supply,"Sewerage (Chamber, Lines, Septic tank, STP)",Storm water drains,Landscaping & Tree planting,Street lighting,Community buildings,Treatment and disposal of sewage and sullage water,Solid waste management and disposal,Public health services,Servant's room with attached toilet,Driver's room with attached toilet,Intercom facility,Outdoor gathering pavilion,Association room,Security cameras,Indoor Games Room,Guest Suite,Reticulated Gas Supply,Sign Boards,Letter box,Solar systems
346,601,2019-10-30 00:00:00,2024-06-30 00:00:00,346,346,3BHK,100.7,7,3,0.4285714286,2023-04-06 16:03:00,10.85,10.85,0,27.03,149.88,1139,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
346,601,2019-10-30 00:00:00,2024-06-30 00:00:00,346,346,3BHK,104.73,2,1,0.5,2023-04-06 16:03:00,9.29,9.29,0,28,156.31,1139,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
346,601,2019-10-30 00:00:00,2024-06-30 00:00:00,346,346,4BHK,114.45,2,2,1,2023-04-06 16:03:00,13.01,13.01,0,31.58,175.11,1140,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
346,601,2019-10-30 00:00:00,2024-06-30 00:00:00,346,346,4BHK,125.4,2,2,1,2023-04-06 16:03:00,16.27,16.27,0,34.55,191.6,1140,0,0,1,1,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
347,595,2014-03-03 00:00:00,2023-06-30 00:00:00,347,347,1BHK,717.2,16,2,0.125,2021-05-19 18:08:00,0,37.92,0,221.22,1036.5,1137,60.16,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
347,595,2014-03-03 00:00:00,2023-06-30 00:00:00,347,347,2BHK,2593,43,7,0.1627906977,2021-05-19 18:08:00,0,125.1,0,805.24,3772.8,1138,249.46,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
347,595,2014-03-03 00:00:00,2023-06-30 00:00:00,347,347,3BHK,1128.6,14,5,0.3571428571,2021-05-19 18:08:00,0,0,0,328.84,1540.7,1139,83.2,0,1,1,1,1,1,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348,601,2018-01-01 00:00:00,2022-12-30 00:00:00,348,348,2BHK,71.84,1,0,0,2022-07-05 10:42:00,0,4.06,33,32.18,141.08,1138,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348,601,2018-01-01 00:00:00,2022-12-30 00:00:00,348,348,2BHK,73.61,1,1,1,2022-07-05 10:42:00,0,4.28,25.55,30.61,134.05,1138,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348,601,2018-01-01 00:00:00,2022-12-30 00:00:00,348,348,2BHK,73.61,18,18,1,2022-07-05 10:42:00,0,4.28,0,30.61,108.5,1138,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348,601,2018-01-01 00:00:00,2022-12-30 00:00:00,348,348,2BHK,73.79,1,1,1,2022-07-05 10:42:00,0,4.28,6.5,30.43,115,1138,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348,601,2018-01-01 00:00:00,2022-12-30 00:00:00,348,348,2BHK,73.79,18,18,1,2022-07-05 10:42:00,0,4.28,6.5,30.43,108.5,1138,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348,601,2018-01-01 00:00:00,2022-12-30 00:00:00,348,348,2BHK,71.84,18,9,0.5,2022-07-05 10:42:00,0,4.06,0,32.18,108.08,1138,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348,601,2018-01-01 00:00:00,2022-12-30 00:00:00,348,348,3BHK,90.71,1,1,1,2022-07-05 10:42:00,0,5.76,48.8,37.44,182.71,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348,601,2018-01-01 00:00:00,2022-12-30 00:00:00,348,348,3BHK,90.71,17,12,0.7058823529,2022-07-05 10:42:00,0,5.76,0,37.44,133.91,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348,601,2018-01-01 00:00:00,2022-12-30 00:00:00,348,348,3BHK,97.22,1,0,0,2022-07-05 10:42:00,0,5.76,83.18,40.25,226.41,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348,601,2018-01-01 00:00:00,2022-12-30 00:00:00,348,348,3BHK,90.71,12,11,0.9166666667,2022-07-05 10:42:00,0,7.04,0,38.12,135.87,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348,601,2018-01-01 00:00:00,2022-12-30 00:00:00,348,348,3BHK,97.2,1,1,1,2022-07-05 10:42:00,0,7.28,85.11,40.99,230.58,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348,601,2018-01-01 00:00:00,2022-12-30 00:00:00,348,348,3BHK,90.71,2,2,1,2022-07-05 10:42:00,0,7.73,0,38.3,136.74,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348,601,2018-01-01 00:00:00,2022-12-30 00:00:00,348,348,3BHK,90.71,1,0,0,2022-07-05 10:42:00,0,10.36,32.06,38.98,172.11,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348,601,2018-01-01 00:00:00,2022-12-30 00:00:00,348,348,3BHK,90.71,3,3,1,2022-07-05 10:42:00,0,14.83,0,40.14,145.68,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348,601,2018-01-01 00:00:00,2022-12-30 00:00:00,348,348,3BHK,97.19,1,0,0,2022-07-05 10:42:00,0,7.29,86.73,42.28,233.49,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348,601,2018-01-01 00:00:00,2022-12-30 00:00:00,348,348,3BHK,90.71,2,2,1,2022-07-05 10:42:00,0,7.73,0,39.57,138.01,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348,601,2018-01-01 00:00:00,2022-12-30 00:00:00,348,348,3BHK,90.71,3,3,1,2022-07-05 10:42:00,0,14.84,0,41.37,146.92,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348,601,2018-01-01 00:00:00,2022-12-30 00:00:00,348,348,3BHK,90.71,1,1,1,2022-07-05 10:42:00,0,10.36,0,40.2,141.27,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
348,601,2018-01-01 00:00:00,2022-12-30 00:00:00,348,348,3BHK,90.71,12,12,1,2022-07-05 10:42:00,0,7.04,0,39.34,137.09,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
350,601,2017-04-01 00:00:00,2022-06-30 00:00:00,350,350,2BHK,66.59,12,11,0.9166666667,2021-06-28 16:32:00,0,4.77,0,23.47,102.7,1138,7.87,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
350,601,2017-04-01 00:00:00,2022-06-30 00:00:00,350,350,2BHK,71.5,12,12,1,2021-06-28 16:32:00,0,6.51,0,22.08,107.34,1138,7.24,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
350,601,2017-04-01 00:00:00,2022-06-30 00:00:00,350,350,2BHK,66.81,12,12,1,2021-06-28 16:32:00,0,8.34,0,24.02,106.41,1138,7.24,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
350,601,2017-04-01 00:00:00,2022-06-30 00:00:00,350,350,3BHK,98.88,12,10,0.8333333333,2021-06-28 16:32:00,0,7.25,0,28.34,142.2,1139,7.73,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
350,601,2017-04-01 00:00:00,2022-06-30 00:00:00,350,350,3BHK,93.69,12,2,0.1666666667,2021-06-28 16:32:00,0,9.49,0,27.71,138.48,1139,7.59,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
350,601,2017-04-01 00:00:00,2022-06-30 00:00:00,350,350,3BHK,99.77,12,5,0.4166666667,2021-06-28 16:32:00,0,7.42,0,28.76,144.05,1139,8.1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
351,601,2017-08-16 00:00:00,2022-01-30 00:00:00,351,351,3BHK,123.04,2,2,1,2022-07-25 13:54:00,0,0,0,34.72,168.26,1139,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,601,2017-08-16 00:00:00,2022-01-30 00:00:00,351,351,3BHK,115.05,1,1,1,2022-07-25 13:54:00,0,0,0,32.65,158.38,1139,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,601,2017-08-16 00:00:00,2022-01-30 00:00:00,351,351,4BHK,170.26,1,1,1,2022-07-25 13:54:00,0,10.22,21.93,48.59,257.41,1140,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,601,2017-08-16 00:00:00,2022-01-30 00:00:00,351,351,4BHK,173.23,8,8,1,2022-07-25 13:54:00,0,10.22,21.93,49.85,263.5,1140,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
352,594,2020-09-19 00:00:00,2025-09-30 00:00:00,352,352,2BHK,81.47,1,0,0,2023-04-08 11:21:00,0,16.35,61,19.55,184.56,1138,6.19,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
352,594,2020-09-19 00:00:00,2025-09-30 00:00:00,352,352,2BHK,81.47,14,2,0.1428571429,2023-04-08 11:21:00,0,16.35,0,19.55,123.56,1138,6.19,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
352,594,2020-09-19 00:00:00,2025-09-30 00:00:00,352,352,3BHK,166.85,1,0,0,2023-04-08 11:21:00,0,4.46,103.31,34.54,322.56,1139,13.4,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
352,594,2020-09-19 00:00:00,2025-09-30 00:00:00,352,352,3BHK,124.21,15,3,0.2,2023-04-08 11:21:00,0,19.42,0,28.65,180.23,1139,7.95,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
352,594,2020-09-19 00:00:00,2025-09-30 00:00:00,352,352,3BHK,110.37,14,1,0.07142857143,2023-04-08 11:21:00,0,18.77,0,26.05,163.97,1139,8.78,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
352,594,2020-09-19 00:00:00,2025-09-30 00:00:00,352,352,3BHK,108.88,1,0,0,2023-04-08 11:21:00,0,17.09,144.74,25.53,305.46,1139,9.22,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
352,594,2020-09-19 00:00:00,2025-09-30 00:00:00,352,352,3BHK,110.37,1,0,0,2023-04-08 11:21:00,0,18.77,23.9,26.05,187.87,1139,8.78,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
352,594,2020-09-19 00:00:00,2025-09-30 00:00:00,352,352,3BHK,165.18,1,0,0,2023-04-08 11:21:00,0,6.5,52.12,35.2,273.69,1139,14.69,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
352,594,2020-09-19 00:00:00,2025-09-30 00:00:00,352,352,3BHK,108.88,14,2,0.1428571429,2023-04-08 11:21:00,0,17.09,0,25.53,160.72,1139,9.22,0,1,1,1,1,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
353,601,2018-08-01 00:00:00,2023-12-31 00:00:00,353,353,2BHK,51.3,12,7,0.5833333333,2021-07-06 13:02:00,0,4.78,0,17.44,79.93,1138,6.41,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
353,601,2018-08-01 00:00:00,2023-12-31 00:00:00,353,353,2BHK,47.45,12,8,0.6666666667,2021-07-06 13:02:00,0,3.6,0,15.68,72.77,1138,6.04,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
353,601,2018-08-01 00:00:00,2023-12-31 00:00:00,353,353,2BHK,47.32,12,6,0.5,2021-07-06 13:02:00,0,3.71,0,16.34,72.77,1138,5.4,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
353,601,2018-08-01 00:00:00,2023-12-31 00:00:00,353,353,2BHK,48.5,12,2,0.1666666667,2021-07-06 13:02:00,0,3.02,0,15.85,73.23,1138,5.86,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
353,601,2018-08-01 00:00:00,2023-12-31 00:00:00,353,353,2BHK,48.44,12,3,0.25,2021-07-06 13:02:00,0,4.33,0,13.76,72.49,1138,5.96,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
353,601,2018-08-01 00:00:00,2023-12-31 00:00:00,353,353,3BHK,64.19,12,3,0.25,2021-07-06 13:02:00,0,5.21,0,22.25,98.97,1139,7.32,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
354,594,2018-01-29 00:00:00,2024-05-30 00:00:00,354,354,1BHK,40.08,9,9,1,2023-04-05 15:06:00,0,4.42,0,13.74,63.2,1137,4.96,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
354,594,2018-01-29 00:00:00,2024-05-30 00:00:00,354,354,1BHK,39.73,14,14,1,2023-04-05 15:06:00,0,3.57,0,14.63,63.2,1137,5.27,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
354,594,2018-01-29 00:00:00,2024-05-30 00:00:00,354,354,1BHK,40.08,5,5,1,2023-04-05 15:06:00,0,4.42,2.5,13.74,65.7,1137,4.96,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
354,594,2018-01-29 00:00:00,2024-05-30 00:00:00,354,354,1BHK,40.08,2,2,1,2023-04-05 15:06:00,0,4.42,2.67,13.74,65.87,1137,4.96,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
354,594,2018-01-29 00:00:00,2024-05-30 00:00:00,354,354,1RK,28.87,8,7,0.875,2023-04-05 15:06:00,0,2.42,0,10.22,46.47,1136,4.96,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
354,594,2018-01-29 00:00:00,2024-05-30 00:00:00,354,354,1RK,28.87,8,8,1,2023-04-05 15:06:00,0,2.42,0,10.83,46.47,1136,4.35,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
354,594,2018-01-29 00:00:00,2024-05-30 00:00:00,354,354,2BHK,61.18,4,4,1,2023-04-05 15:06:00,0,4.23,2.55,21.93,97.44,1138,7.55,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
354,594,2018-01-29 00:00:00,2024-05-30 00:00:00,354,354,2BHK,61.18,4,4,1,2023-04-05 15:06:00,0,4.23,1.86,21.93,96.75,1138,7.55,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
354,594,2018-01-29 00:00:00,2024-05-30 00:00:00,354,354,2BHK,63.3,1,1,1,2023-04-05 15:06:00,0,4.22,0,22.47,97.21,1138,7.22,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
354,594,2018-01-29 00:00:00,2024-05-30 00:00:00,354,354,2BHK,63.3,3,3,1,2023-04-05 15:06:00,0,4.22,2.55,22.47,99.76,1138,7.22,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
354,594,2018-01-29 00:00:00,2024-05-30 00:00:00,354,354,2BHK,55.02,8,8,1,2023-04-05 15:06:00,0,2.68,0,19.09,82.43,1138,5.64,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
354,594,2018-01-29 00:00:00,2024-05-30 00:00:00,354,354,2BHK,63.3,1,1,1,2023-04-05 15:06:00,0,4.22,4.41,22.47,101.62,1138,7.22,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
354,594,2018-01-29 00:00:00,2024-05-30 00:00:00,354,354,2BHK,63.3,3,3,1,2023-04-05 15:06:00,0,4.22,1.86,22.47,99.07,1138,7.22,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,594,2019-04-08 00:00:00,2023-03-30 00:00:00,355,355,2BHK,60.11,1,1,1,2022-04-05 12:26:00,0,4.22,28.43,15.7,115.48,1138,7.02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,594,2019-04-08 00:00:00,2023-03-30 00:00:00,355,355,2BHK,60.01,1,0,0,2022-04-05 12:26:00,0,4.22,24.72,15.67,113.63,1138,7.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,594,2019-04-08 00:00:00,2023-03-30 00:00:00,355,355,2BHK,60.11,1,0,0,2022-04-05 12:26:00,0,2.25,0,15.26,84.63,1138,7.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,594,2019-04-08 00:00:00,2023-03-30 00:00:00,355,355,2BHK,60.11,19,17,0.8947368421,2022-04-05 12:26:00,0,4.22,0,15.7,87.05,1138,7.02,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,594,2019-04-08 00:00:00,2023-03-30 00:00:00,355,355,2BHK,60.01,20,3,0.15,2022-04-05 12:26:00,0,4.22,0,15.67,86.91,1138,7.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,594,2019-04-08 00:00:00,2023-03-30 00:00:00,355,355,3BHK,81.85,1,1,1,2022-04-05 12:26:00,0,3.98,93.81,20.89,209.65,1139,9.12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,594,2019-04-08 00:00:00,2023-03-30 00:00:00,355,355,3BHK,82.13,2,0,0,2022-04-05 12:26:00,0,3.95,0,20.93,116.06,1139,9.05,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,594,2019-04-08 00:00:00,2023-03-30 00:00:00,355,355,3BHK,82.13,1,1,1,2022-04-05 12:26:00,0,4.39,16.54,21.05,133.28,1139,9.17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,594,2019-04-08 00:00:00,2023-03-30 00:00:00,355,355,3BHK,82.13,1,1,1,2022-04-05 12:26:00,0,4.39,26.02,21.05,142.76,1139,9.17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,594,2019-04-08 00:00:00,2023-03-30 00:00:00,355,355,3BHK,79.15,1,0,0,2022-04-05 12:26:00,0,4.39,83.89,20.19,195.87,1139,8.25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,594,2019-04-08 00:00:00,2023-03-30 00:00:00,355,355,3BHK,81.85,1,0,0,2022-04-05 12:26:00,0,4.39,31.59,29.97,147.88,1139,9.08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,594,2019-04-08 00:00:00,2023-03-30 00:00:00,355,355,3BHK,82.13,1,1,1,2022-04-05 12:26:00,0,4.39,37.26,21.02,153.81,1139,9.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,594,2019-04-08 00:00:00,2023-03-30 00:00:00,355,355,3BHK,82.13,19,18,0.9473684211,2022-04-05 12:26:00,0,4.39,0,21.05,116.74,1139,9.17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,594,2019-04-08 00:00:00,2023-03-30 00:00:00,355,355,3BHK,82.13,1,0,0,2022-04-05 12:26:00,0,0,89.65,20.05,200.84,1139,9.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,594,2019-04-08 00:00:00,2023-03-30 00:00:00,355,355,3BHK,79.15,1,0,0,2022-04-05 12:26:00,0,3.95,88.57,20.15,200.31,1139,8.49,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,594,2019-04-08 00:00:00,2023-03-30 00:00:00,355,355,3BHK,81.85,17,0,0,2022-04-05 12:26:00,0,4.39,0,20.97,116.29,1139,9.08,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,594,2019-04-08 00:00:00,2023-03-30 00:00:00,355,355,3BHK,81.85,2,2,1,2022-04-05 12:26:00,0,3.98,0,20.89,115.84,1139,20.89,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,594,2019-04-08 00:00:00,2023-03-30 00:00:00,355,355,3BHK,82.13,19,12,0.6315789474,2022-04-05 12:26:00,0,4.39,0,21.05,116.74,1139,9.17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
355,594,2019-04-08 00:00:00,2023-03-30 00:00:00,355,355,3BHK,82.13,17,14,0.8235294118,2022-04-05 12:26:00,0,4.39,0,21.02,116.55,1139,9.01,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
356,601,2019-12-14 00:00:00,2023-03-30 00:00:00,356,356,1BHK,33.91,2,2,1,2022-10-11 17:02:00,0,2.79,0,11.49,53.98,1137,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
356,601,2019-12-14 00:00:00,2023-03-30 00:00:00,356,356,1BHK,30.75,1,1,1,2022-10-11 17:02:00,0,2.79,0,10.56,49.61,1137,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
356,601,2019-12-14 00:00:00,2023-03-30 00:00:00,356,356,2BHK,63.36,1,1,1,2022-10-11 17:02:00,0,3.16,0,20.07,94.39,1138,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
356,601,2019-12-14 00:00:00,2023-03-30 00:00:00,356,356,2BHK,75.44,2,2,1,2022-10-11 17:02:00,0,4.27,0,23.73,111.58,1138,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
356,601,2019-12-14 00:00:00,2023-03-30 00:00:00,356,356,2BHK,68.56,1,1,1,2022-10-11 17:02:00,0,3.81,0,21.57,101.45,1138,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
356,601,2019-12-14 00:00:00,2023-03-30 00:00:00,356,356,2BHK,66.89,3,3,1,2022-10-11 17:02:00,0,3.81,0,21.3,100.15,1138,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
356,601,2019-12-14 00:00:00,2023-03-30 00:00:00,356,356,3BHK,98.1,1,1,1,2022-10-11 17:02:00,0,8.64,0,32.26,151.71,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
356,601,2019-12-14 00:00:00,2023-03-30 00:00:00,356,356,3BHK,98.94,1,1,1,2022-10-11 17:02:00,0,10.22,0,32.33,152.08,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
356,601,2019-12-14 00:00:00,2023-03-30 00:00:00,356,356,3BHK,92.07,1,1,1,2022-10-11 17:02:00,0,5.85,0,29.32,137.87,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
356,601,2019-12-14 00:00:00,2023-03-30 00:00:00,356,356,3BHK,99.69,3,3,1,2022-10-11 17:02:00,0,8.83,0,32.61,153.38,1139,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
